transaction_id,affiliate_id,partner_id,transaction_date,memo,net_amount
TXN-103710,1125,102,2025-12-02,Base Program Rebate,439.39
TXN-103710,1125,102,2025-12-02,Q4 Promotional Tier Bonus,175.76
TXN-103711,1046,104,2024-01-10,Base Program Rebate,144.44
TXN-103712,1150,104,2024-09-08,Base Program Rebate,443.62
TXN-103713,1070,104,2025-03-14,Base Program Rebate,290.58
TXN-103714,1053,101,2026-03-10,Base Program Rebate,32.59
TXN-103715,1050,103,2025-07-28,Base Program Rebate,220.7
TXN-103716,1132,103,2024-04-16,Base Program Rebate,110.23
TXN-103717,1022,105,2026-02-10,Base Program Rebate,50.6
TXN-103718,1081,104,2025-09-12,Base Program Rebate,284.88
TXN-103719,1022,105,2024-07-09,Base Program Rebate,273.48
TXN-103720,1147,101,2025-12-05,Base Program Rebate,453.76
TXN-103721,1098,102,2025-08-21,Base Program Rebate,214.24
TXN-103722,1087,104,2025-07-10,Base Program Rebate,133.21
TXN-103723,1019,102,2025-07-11,Base Program Rebate,508.03
TXN-103724,1008,102,2026-01-16,Base Program Rebate,86.02
TXN-103725,1061,104,2024-03-11,Base Program Rebate,182.9
TXN-103726,1098,102,2026-01-14,Base Program Rebate,133.0
TXN-103727,1105,104,2026-03-08,Base Program Rebate,60.32
TXN-103728,1038,103,2025-06-07,Base Program Rebate,137.99162345
TXN-103729,1041,104,2024-09-25,Base Program Rebate,288.82
TXN-103730,1127,104,2025-08-30,Base Program Rebate,307.53
TXN-103731,1126,102,2024-01-04,Base Program Rebate,19.41
TXN-103732,1139,102,2025-02-15,Base Program Rebate,438.04
TXN-103733,1038,102,2026-03-09,Base Program Rebate,573.08
TXN-103733,1038,102,2026-03-09,Q4 Promotional Tier Bonus,229.23
TXN-103734,1088,103,2025-09-04,Base Program Rebate,135.78
TXN-103735,1147,102,2025-08-15,Base Program Rebate,58.78
TXN-103736,1058,104,2024-05-07,Base Program Rebate,312.36
TXN-103737,1129,104,2025-10-29,Base Program Rebate,34.42
TXN-103738,1133,105,2025-11-02,Base Program Rebate,153.1
TXN-103739,1104,105,2025-09-06,Base Program Rebate,36.49
TXN-103740,1024,101,2024-10-12,Base Program Rebate,328.91
TXN-103741,1121,101,2025-07-20,Base Program Rebate,372.83712345
TXN-103742,1003,104,2024-03-19,Base Program Rebate,296.78
TXN-103743,1071,104,2024-09-06,Base Program Rebate,59.09
TXN-103744,1111,103,2024-12-26,Base Program Rebate,270.56
TXN-103745,1096,105,2024-11-08,Base Program Rebate,366.26
TXN-103746,1018,105,2024-08-04,Base Program Rebate,316.52
TXN-103747,1129,101,2025-02-05,Base Program Rebate,319.42
TXN-103747,1129,101,2025-02-05,Q4 Promotional Tier Bonus,127.77
TXN-103748,1116,101,2025-03-12,Base Program Rebate,594.69
TXN-103749,1022,104,2024-08-15,Base Program Rebate,481.98
TXN-103750,1050,101,2025-04-26,Base Program Rebate,369.32
TXN-103751,1008,103,2025-12-06,Base Program Rebate,362.23
TXN-103752,1077,103,2025-01-15,Base Program Rebate,310.74
TXN-103753,1050,105,2025-08-23,Base Program Rebate,330.03
TXN-103754,1045,105,2025-10-09,Base Program Rebate,94.59
TXN-103754,1045,105,2025-10-09,Q4 Promotional Tier Bonus,37.84
TXN-103755,1015,105,2025-12-18,Base Program Rebate,444.51
TXN-103756,1053,104,2025-03-07,Base Program Rebate,539.07
TXN-103756,1053,104,2025-03-07,Q4 Promotional Tier Bonus,215.63
TXN-103757,1006,101,2025-12-13,Base Program Rebate,326.35
TXN-103758,1019,102,2026-01-10,Base Program Rebate,464.11
TXN-103759,1045,101,2025-09-09,Base Program Rebate,147.31
TXN-103759,1045,101,2025-09-09,Q4 Promotional Tier Bonus,58.92
TXN-103760,1136,101,2025-10-28,Base Program Rebate,353.32
TXN-103761,1129,105,2025-04-20,Base Program Rebate,83.53
TXN-103762,1133,105,2024-06-29,Base Program Rebate,422.31
TXN-103763,1073,101,2025-03-04,Base Program Rebate,241.78
TXN-103764,1136,104,2024-07-15,Base Program Rebate,560.75
TXN-103765,1113,102,2025-12-24,Base Program Rebate,178.01
TXN-103766,1140,102,2025-10-23,Base Program Rebate,104.52
TXN-103766,1140,102,2025-10-23,Q4 Promotional Tier Bonus,41.81
TXN-103767,1049,101,2025-02-25,Base Program Rebate,405.04
TXN-103768,1070,101,2024-04-06,Base Program Rebate,535.21
TXN-103769,1036,103,2026-02-18,Base Program Rebate,583.28
TXN-103769,1036,103,2026-02-18,Q4 Promotional Tier Bonus,233.31
TXN-103770,1058,102,2026-04-07,Base Program Rebate,502.48
TXN-103771,1093,103,2025-12-19,Base Program Rebate,536.93
TXN-103772,1141,101,2024-12-10,Base Program Rebate,251.38
TXN-103773,1021,103,2025-05-21,Base Program Rebate,212.55
TXN-103774,1039,104,2024-02-09,Base Program Rebate,193.65
TXN-103775,1018,105,2024-02-27,Base Program Rebate,306.37
TXN-103776,1016,101,2025-10-20,Base Program Rebate,121.78
TXN-103777,1128,105,2024-06-28,Base Program Rebate,23.55
TXN-103777,1128,105,2024-06-28,Q4 Promotional Tier Bonus,9.42
TXN-103778,1098,105,2024-06-26,Base Program Rebate,465.78
TXN-103779,1018,105,2024-09-13,Base Program Rebate,57.99
TXN-103780,1039,105,2025-11-24,Base Program Rebate,12.21
TXN-103781,1025,103,2025-10-31,Base Program Rebate,379.48
TXN-103782,1037,105,2026-02-01,Base Program Rebate,114.72
TXN-103783,1121,105,2025-09-11,Base Program Rebate,139.97
TXN-103784,1122,104,2025-03-22,Base Program Rebate,541.76
TXN-103785,1081,103,2024-06-28,Base Program Rebate,172.36
TXN-103786,1026,105,2024-12-03,Base Program Rebate,207.76
TXN-103787,1004,105,2024-12-21,Base Program Rebate,99.95
TXN-103788,1121,105,2025-01-17,Base Program Rebate,366.25
TXN-103788,1121,105,2025-01-17,Q4 Promotional Tier Bonus,146.5
TXN-103789,1098,105,2025-03-08,Base Program Rebate,171.82
TXN-103790,1112,104,2024-12-02,Base Program Rebate,29.27
TXN-103791,1001,101,2026-02-19,Base Program Rebate,356.17
TXN-103792,1105,102,2024-10-08,Base Program Rebate,591.61
TXN-103793,1087,105,2025-03-20,Base Program Rebate,259.25
TXN-103794,1004,104,2025-12-18,Base Program Rebate,66.13
TXN-103795,1099,105,2024-02-22,Base Program Rebate,53.29
TXN-103796,1005,102,2026-03-28,Base Program Rebate,315.35062345
TXN-103797,1104,101,2024-12-10,Base Program Rebate,236.83
TXN-103798,1001,103,2024-03-19,Base Program Rebate,326.83
TXN-103799,1088,104,2025-11-09,Base Program Rebate,177.29
TXN-103800,1061,102,2025-01-11,Base Program Rebate,367.39
TXN-103801,1004,103,2024-11-27,Base Program Rebate,456.28
TXN-103802,1128,102,2025-05-11,Base Program Rebate,207.54
TXN-103803,1055,102,2026-03-25,Base Program Rebate,337.69
TXN-103804,1036,103,2026-03-31,Base Program Rebate,268.81
TXN-103805,1013,102,2025-07-05,Base Program Rebate,195.93
TXN-103806,1087,103,2025-06-10,Base Program Rebate,595.65
TXN-103807,1121,103,2025-08-09,Base Program Rebate,148.59
TXN-103808,1144,104,2024-07-19,Base Program Rebate,195.54
TXN-103809,1004,101,2026-02-21,Base Program Rebate,86.93
TXN-103810,1133,102,2024-01-02,Base Program Rebate,456.06
TXN-103811,1114,104,2024-12-24,Base Program Rebate,315.7
TXN-103812,1072,104,2024-05-30,Base Program Rebate,33.33
TXN-103813,1147,103,2024-08-04,Base Program Rebate,378.25
TXN-103814,1052,102,2024-04-17,Base Program Rebate,323.49
TXN-103815,1101,104,2024-03-31,Base Program Rebate,287.37
TXN-103816,1046,101,2025-04-02,Base Program Rebate,182.62
TXN-103816,1046,101,2025-04-02,Q4 Promotional Tier Bonus,73.05
TXN-103817,1026,104,2024-09-07,Base Program Rebate,566.06
TXN-103818,1133,105,2025-09-11,Base Program Rebate,294.31
TXN-103819,1086,105,2024-10-06,Base Program Rebate,411.27
TXN-103820,1073,102,2025-08-24,Base Program Rebate,214.1
TXN-103821,1005,102,2025-05-02,Base Program Rebate,235.1
TXN-103822,1033,101,2025-05-06,Base Program Rebate,254.2
TXN-103823,1040,103,2024-03-31,Base Program Rebate,47.93
TXN-103824,1041,101,2025-09-28,Base Program Rebate,354.05
TXN-103825,1058,101,2026-03-26,Base Program Rebate,246.9
TXN-103826,1064,103,2024-12-17,Base Program Rebate,148.39
TXN-103826,1064,103,2024-12-17,Q4 Promotional Tier Bonus,59.36
TXN-103827,1038,102,2025-11-24,Base Program Rebate,80.25512345
TXN-103828,1144,101,2024-02-07,Base Program Rebate,157.98662345
TXN-103829,1015,101,2026-01-23,Base Program Rebate,149.19512345
TXN-103830,1096,101,2024-03-21,Base Program Rebate,361.0
TXN-103831,1092,103,2024-03-23,Base Program Rebate,54.34
TXN-103832,1104,103,2025-02-15,Base Program Rebate,257.27
TXN-103833,1018,105,2025-10-20,Base Program Rebate,459.06
TXN-103834,1111,105,2025-02-25,Base Program Rebate,241.44
TXN-103835,1029,105,2024-01-17,Base Program Rebate,444.87
TXN-103836,1131,105,2025-01-18,Base Program Rebate,12.52
TXN-103837,1150,102,2025-12-09,Base Program Rebate,140.86
TXN-103838,1098,103,2024-01-18,Base Program Rebate,191.04
TXN-103839,1098,102,2024-06-08,Base Program Rebate,42.58
TXN-103840,1123,104,2025-01-20,Base Program Rebate,21.76
TXN-103841,1125,105,2024-04-02,Base Program Rebate,153.87
TXN-103842,1105,103,2024-11-05,Base Program Rebate,497.0
TXN-103843,1021,101,2026-02-03,Base Program Rebate,524.57
TXN-103844,1113,102,2024-12-31,Base Program Rebate,595.29
TXN-103845,1093,104,2024-11-13,Base Program Rebate,555.59
TXN-103845,1093,104,2024-11-13,Q4 Promotional Tier Bonus,222.24
TXN-103846,1081,101,2025-06-01,Base Program Rebate,405.4
TXN-103847,1057,104,2026-03-01,Base Program Rebate,192.67
TXN-103848,1122,105,2025-01-08,Base Program Rebate,383.52
TXN-103849,1074,105,2026-04-06,Base Program Rebate,372.88
TXN-103850,1146,101,2024-06-23,Base Program Rebate,582.75
TXN-103851,1121,101,2025-01-20,Base Program Rebate,277.78
TXN-103852,1019,105,2024-08-13,Base Program Rebate,188.35
TXN-103853,1008,101,2024-07-19,Base Program Rebate,576.41
TXN-103854,1055,102,2025-12-21,Base Program Rebate,365.0
TXN-103855,1148,105,2025-01-13,Base Program Rebate,345.6
TXN-103856,1010,105,2026-01-23,Base Program Rebate,554.44
TXN-103857,1039,103,2024-04-02,Base Program Rebate,594.11
TXN-103858,1017,103,2025-10-18,Base Program Rebate,215.42
TXN-103859,1046,101,2024-07-13,Base Program Rebate,37.68
TXN-103860,1018,101,2024-02-18,Base Program Rebate,370.94
TXN-103860,1018,101,2024-02-18,Q4 Promotional Tier Bonus,148.38
TXN-103861,1071,104,2025-02-20,Base Program Rebate,445.5
TXN-103862,1072,103,2024-05-02,Base Program Rebate,470.39
TXN-103863,1029,104,2025-09-20,Base Program Rebate,514.97
TXN-103864,1070,101,2025-09-24,Base Program Rebate,550.62
TXN-103865,1148,104,2025-10-18,Base Program Rebate,229.87
TXN-103866,1150,105,2025-10-13,Base Program Rebate,81.62
TXN-103867,1092,105,2024-05-24,Base Program Rebate,251.9
TXN-103868,1138,104,2024-12-30,Base Program Rebate,556.9
TXN-103869,1136,105,2026-03-08,Base Program Rebate,230.42
TXN-103870,1116,105,2026-03-29,Base Program Rebate,559.61
TXN-103871,1049,102,2025-11-08,Base Program Rebate,480.29
TXN-103872,1116,102,2026-02-17,Base Program Rebate,81.77
TXN-103873,1029,101,2024-02-17,Base Program Rebate,576.2
TXN-103874,1074,105,2025-05-20,Base Program Rebate,441.67
TXN-103875,1024,102,2025-09-16,Base Program Rebate,211.42
TXN-103876,1008,103,2025-11-24,Base Program Rebate,597.52
TXN-103876,1008,103,2025-11-24,Q4 Promotional Tier Bonus,239.01
TXN-103877,1121,104,2024-01-17,Base Program Rebate,484.09
TXN-103878,1038,103,2024-01-14,Base Program Rebate,252.56
TXN-103879,1104,104,2025-12-10,Base Program Rebate,587.89
TXN-103879,1104,104,2025-12-10,Q4 Promotional Tier Bonus,235.16
TXN-103880,1117,105,2025-06-01,Base Program Rebate,199.96
TXN-103881,1019,104,2024-12-03,Base Program Rebate,377.14
TXN-103882,1126,104,2025-06-27,Base Program Rebate,306.42
TXN-103883,1098,105,2025-09-30,Base Program Rebate,498.18
TXN-103884,1096,102,2024-05-21,Base Program Rebate,506.4
TXN-103885,1039,105,2025-01-26,Base Program Rebate,7.95
TXN-103886,1104,101,2026-02-10,Base Program Rebate,347.51
TXN-103887,1024,103,2025-06-17,Base Program Rebate,353.15
TXN-103887,1024,103,2025-06-17,Q4 Promotional Tier Bonus,141.26
TXN-103888,1064,103,2024-03-16,Base Program Rebate,354.5
TXN-103889,1010,103,2024-08-26,Base Program Rebate,186.31
TXN-103890,1018,104,2025-04-30,Base Program Rebate,130.99
TXN-103891,1025,104,2025-05-20,Base Program Rebate,7.18
TXN-103892,1092,105,2026-02-05,Base Program Rebate,462.71
TXN-103893,1033,105,2024-06-19,Base Program Rebate,222.12
TXN-103894,1034,105,2024-06-17,Base Program Rebate,430.85
TXN-103894,1034,105,2024-06-17,Q4 Promotional Tier Bonus,172.34
TXN-103895,1041,101,2025-03-23,Base Program Rebate,539.22
TXN-103896,1147,104,2025-05-11,Base Program Rebate,544.22
TXN-103897,1092,103,2024-11-27,Base Program Rebate,481.52212345000004
TXN-103898,1128,103,2026-04-30,Base Program Rebate,345.97
TXN-103899,1040,101,2025-05-04,Base Program Rebate,195.12
TXN-103900,1137,102,2025-05-30,Base Program Rebate,420.76
TXN-103901,1058,101,2025-12-03,Base Program Rebate,40.96112345
TXN-103902,1034,104,2025-03-30,Base Program Rebate,195.63
TXN-103903,1133,105,2025-05-19,Base Program Rebate,256.08
TXN-103904,1071,101,2026-02-24,Base Program Rebate,216.52
TXN-103905,1092,104,2025-06-26,Base Program Rebate,360.31
TXN-103906,1010,105,2024-07-30,Base Program Rebate,212.2
TXN-103907,1090,102,2024-02-08,Base Program Rebate,53.8
TXN-103908,1033,102,2024-10-14,Base Program Rebate,88.89
TXN-103909,1045,103,2026-03-01,Base Program Rebate,398.53
TXN-103910,1127,105,2026-02-23,Base Program Rebate,154.29
TXN-103911,1138,105,2024-02-04,Base Program Rebate,166.57
TXN-103912,1001,101,2024-12-07,Base Program Rebate,522.6
TXN-103913,1122,104,2025-02-13,Base Program Rebate,592.09
TXN-103914,1057,104,2024-01-17,Base Program Rebate,208.67
TXN-103915,1099,104,2024-09-30,Base Program Rebate,559.01
TXN-103916,1116,102,2024-02-19,Base Program Rebate,378.4
TXN-103917,1068,105,2025-08-10,Base Program Rebate,40.12
TXN-103918,1075,104,2025-03-31,Base Program Rebate,443.98
TXN-103918,1075,104,2025-03-31,Q4 Promotional Tier Bonus,177.59
TXN-103919,1017,103,2024-11-24,Base Program Rebate,434.29
TXN-103920,1126,102,2024-01-21,Base Program Rebate,404.96
TXN-103921,1018,102,2025-01-30,Base Program Rebate,111.48
TXN-103922,1113,105,2024-09-30,Base Program Rebate,174.92
TXN-103923,1004,104,2026-04-30,Base Program Rebate,207.68
TXN-103924,1019,105,2025-05-31,Base Program Rebate,41.14
TXN-103925,1146,103,2024-11-02,Base Program Rebate,59.85
TXN-103926,1146,101,2025-03-15,Base Program Rebate,550.8
TXN-103927,1052,105,2026-03-10,Base Program Rebate,387.35
TXN-103928,1099,103,2025-01-23,Base Program Rebate,468.63
TXN-103929,1072,103,2026-01-12,Base Program Rebate,368.62
TXN-103930,1070,102,2026-02-23,Base Program Rebate,260.57
TXN-103931,1093,105,2024-06-27,Base Program Rebate,570.57
TXN-103932,1133,101,2025-05-13,Base Program Rebate,244.44
TXN-103932,1133,101,2025-05-13,Q4 Promotional Tier Bonus,97.77
TXN-103933,1111,104,2024-05-07,Base Program Rebate,596.48
TXN-103934,1139,103,2025-04-18,Base Program Rebate,274.28
TXN-103935,1050,101,2026-04-18,Base Program Rebate,536.92
TXN-103936,1077,103,2025-04-24,Base Program Rebate,577.25
TXN-103937,1057,104,2024-11-12,Base Program Rebate,59.4
TXN-103938,1045,105,2025-11-12,Base Program Rebate,190.16
TXN-103939,1086,103,2025-07-19,Base Program Rebate,13.05
TXN-103940,1075,104,2026-02-03,Base Program Rebate,359.69
TXN-103941,1140,104,2025-02-16,Base Program Rebate,28.98
TXN-103942,1055,101,2026-03-06,Base Program Rebate,118.07
TXN-103943,1138,103,2025-03-30,Base Program Rebate,3.62
TXN-103944,1130,104,2025-10-10,Base Program Rebate,430.49962345
TXN-103945,1114,102,2024-10-24,Base Program Rebate,76.88
TXN-103946,1008,105,2025-12-30,Base Program Rebate,132.01
TXN-103946,1008,105,2025-12-30,Q4 Promotional Tier Bonus,52.8
TXN-103947,1039,105,2026-04-24,Base Program Rebate,234.51
TXN-103948,1005,101,2026-02-15,Base Program Rebate,65.15
TXN-103949,1139,103,2025-08-11,Base Program Rebate,22.48
TXN-103950,1122,103,2024-11-17,Base Program Rebate,408.74
TXN-103951,1081,105,2026-04-09,Base Program Rebate,468.9
TXN-103952,1098,104,2025-02-15,Base Program Rebate,406.92
TXN-103953,1050,103,2025-11-20,Base Program Rebate,477.86
TXN-103954,1013,104,2024-05-11,Base Program Rebate,81.87
TXN-103955,1045,102,2026-03-31,Base Program Rebate,208.88
TXN-103956,1057,102,2024-02-18,Base Program Rebate,363.15
TXN-103956,1057,102,2024-02-18,Q4 Promotional Tier Bonus,145.26
TXN-103957,1099,104,2025-11-19,Base Program Rebate,553.92
TXN-103958,1093,104,2026-02-26,Base Program Rebate,492.56
TXN-103959,1004,102,2025-12-21,Base Program Rebate,461.17
TXN-103959,1004,102,2025-12-21,Q4 Promotional Tier Bonus,184.47
TXN-103960,1049,103,2026-03-03,Base Program Rebate,378.26
TXN-103961,1005,105,2024-06-27,Base Program Rebate,584.65
TXN-103962,1050,104,2026-04-09,Base Program Rebate,355.8
TXN-103963,1117,105,2025-02-03,Base Program Rebate,258.93
TXN-103964,1025,102,2026-03-26,Base Program Rebate,481.85
TXN-103965,1034,104,2024-03-25,Base Program Rebate,554.16
TXN-103966,1029,103,2026-04-09,Base Program Rebate,372.17112345000004
TXN-103967,1104,103,2025-10-06,Base Program Rebate,378.4
TXN-103968,1086,103,2024-10-13,Base Program Rebate,173.63
TXN-103969,1148,105,2025-11-12,Base Program Rebate,510.38
TXN-103969,1148,105,2025-11-12,Q4 Promotional Tier Bonus,204.15
TXN-103970,1004,103,2024-05-27,Base Program Rebate,37.12
TXN-103971,1148,105,2024-08-09,Base Program Rebate,268.12
TXN-103971,1148,105,2024-08-09,Q4 Promotional Tier Bonus,107.25
TXN-103972,1058,104,2024-03-23,Base Program Rebate,157.95
TXN-103973,1055,105,2024-09-06,Base Program Rebate,121.00012345
TXN-103974,1022,102,2025-03-29,Base Program Rebate,103.47
TXN-103975,1119,104,2026-03-07,Base Program Rebate,238.45
TXN-103976,1128,101,2025-03-07,Base Program Rebate,397.69
TXN-103977,1111,104,2024-05-27,Base Program Rebate,444.93
TXN-103978,1148,101,2025-10-13,Base Program Rebate,251.08
TXN-103978,1148,101,2025-10-13,Q4 Promotional Tier Bonus,100.43
TXN-103979,1090,105,2024-02-20,Base Program Rebate,394.92
TXN-103980,1008,102,2026-04-26,Base Program Rebate,403.59
TXN-103981,1092,103,2025-09-21,Base Program Rebate,259.07
TXN-103982,1006,103,2026-01-05,Base Program Rebate,543.96
TXN-103983,1053,105,2024-02-03,Base Program Rebate,579.24
TXN-103984,1049,103,2024-05-13,Base Program Rebate,203.44
TXN-103985,1104,101,2024-05-06,Base Program Rebate,332.51
TXN-103986,1039,104,2025-07-11,Base Program Rebate,87.46562345000001
TXN-103987,1037,101,2024-12-06,Base Program Rebate,553.56
TXN-103988,1026,103,2024-06-24,Base Program Rebate,242.41
TXN-103989,1005,105,2025-12-25,Base Program Rebate,307.25
TXN-103990,1132,102,2024-07-22,Base Program Rebate,464.19
TXN-103991,1068,102,2025-11-29,Base Program Rebate,503.92
TXN-103992,1050,103,2024-03-27,Base Program Rebate,289.31
TXN-103993,1148,103,2024-05-05,Base Program Rebate,18.03
TXN-103994,1018,102,2025-07-10,Base Program Rebate,148.61
TXN-103995,1138,105,2025-12-24,Base Program Rebate,290.61
TXN-103996,1132,104,2024-04-12,Base Program Rebate,296.94
TXN-103997,1039,101,2024-12-19,Base Program Rebate,247.96
TXN-103998,1016,102,2024-09-16,Base Program Rebate,546.27
TXN-103999,1090,103,2025-07-07,Base Program Rebate,485.97
TXN-104000,1041,102,2025-04-03,Base Program Rebate,232.65
TXN-104001,1092,104,2025-04-20,Base Program Rebate,519.74
TXN-104002,1046,103,2024-11-28,Base Program Rebate,565.19
TXN-104003,1105,102,2024-03-22,Base Program Rebate,384.33
TXN-104004,1037,103,2025-08-17,Base Program Rebate,475.27
TXN-104005,1116,103,2024-12-14,Base Program Rebate,72.0
TXN-104006,1008,105,2024-11-06,Base Program Rebate,421.29
TXN-104006,1008,105,2024-11-06,Q4 Promotional Tier Bonus,168.52
TXN-104007,1075,104,2024-01-21,Base Program Rebate,514.23
TXN-104008,1131,105,2025-01-03,Base Program Rebate,491.03
TXN-104009,1024,101,2024-04-20,Base Program Rebate,33.11
TXN-104009,1024,101,2024-04-20,Q4 Promotional Tier Bonus,13.24
TXN-104010,1146,103,2025-03-04,Base Program Rebate,206.5
TXN-104011,1036,104,2025-11-30,Base Program Rebate,347.03
TXN-104012,1147,101,2026-02-15,Base Program Rebate,123.92
TXN-104013,1087,105,2024-12-23,Base Program Rebate,445.63
TXN-104014,1131,102,2025-10-27,Base Program Rebate,431.4
TXN-104015,1093,105,2025-05-02,Base Program Rebate,22.68
TXN-104016,1105,104,2025-09-02,Base Program Rebate,226.31
TXN-104017,1093,102,2025-01-20,Base Program Rebate,135.64
TXN-104018,1101,101,2025-11-17,Base Program Rebate,471.73
TXN-104019,1077,101,2024-05-13,Base Program Rebate,333.45
TXN-104020,1093,105,2025-10-30,Base Program Rebate,549.98
TXN-104021,1050,101,2026-03-17,Base Program Rebate,88.0
TXN-104022,1087,101,2026-03-17,Base Program Rebate,242.18
TXN-104023,1087,105,2024-09-21,Base Program Rebate,425.36
TXN-104024,1140,102,2024-07-14,Base Program Rebate,206.26
TXN-104025,1131,103,2024-04-02,Base Program Rebate,84.08
TXN-104026,1006,104,2024-09-28,Base Program Rebate,154.15
TXN-104026,1006,104,2024-09-28,Q4 Promotional Tier Bonus,61.66
TXN-104027,1052,101,2024-04-29,Base Program Rebate,577.2
TXN-104028,1003,103,2024-06-19,Base Program Rebate,218.86
TXN-104028,1003,103,2024-06-19,Q4 Promotional Tier Bonus,87.54
TXN-104029,1101,104,2026-02-17,Base Program Rebate,596.03
TXN-104029,1101,104,2026-02-17,Q4 Promotional Tier Bonus,238.41
TXN-104030,1098,105,2025-06-26,Base Program Rebate,383.43
TXN-104031,1008,102,2026-01-09,Base Program Rebate,355.08
TXN-104032,1113,101,2024-04-05,Base Program Rebate,373.81
TXN-104033,1096,102,2025-08-29,Base Program Rebate,465.97
TXN-104034,1122,104,2024-06-12,Base Program Rebate,552.01
TXN-104035,1016,103,2026-03-31,Base Program Rebate,96.61
TXN-104036,1128,101,2025-04-30,Base Program Rebate,549.64
TXN-104037,1003,102,2024-07-18,Base Program Rebate,456.74
TXN-104038,1004,103,2024-03-21,Base Program Rebate,421.7
TXN-104039,1017,102,2024-01-22,Base Program Rebate,90.42
TXN-104040,1017,104,2025-01-04,Base Program Rebate,180.29
TXN-104040,1017,104,2025-01-04,Q4 Promotional Tier Bonus,72.12
TXN-104041,1150,101,2024-02-26,Base Program Rebate,521.39
TXN-104042,1071,101,2026-03-09,Base Program Rebate,60.86
TXN-104043,1053,103,2024-06-23,Base Program Rebate,495.58
TXN-104044,1123,103,2024-10-26,Base Program Rebate,441.63
TXN-104044,1123,103,2024-10-26,Q4 Promotional Tier Bonus,176.65
TXN-104045,1116,102,2024-08-31,Base Program Rebate,414.05
TXN-104046,1098,101,2026-03-25,Base Program Rebate,55.04
TXN-104047,1049,102,2025-02-14,Base Program Rebate,292.54
TXN-104048,1019,105,2025-10-11,Base Program Rebate,277.53
TXN-104049,1099,104,2025-09-15,Base Program Rebate,588.78
TXN-104049,1099,104,2025-09-15,Q4 Promotional Tier Bonus,235.51
TXN-104050,1025,101,2024-05-02,Base Program Rebate,509.41
TXN-104051,1050,102,2025-12-22,Base Program Rebate,91.76
TXN-104052,1128,102,2026-02-11,Base Program Rebate,287.28
TXN-104053,1074,105,2025-10-08,Base Program Rebate,545.36
TXN-104053,1074,105,2025-10-08,Q4 Promotional Tier Bonus,218.14
TXN-104054,1139,104,2024-03-26,Base Program Rebate,171.25
TXN-104055,1073,104,2024-11-05,Base Program Rebate,418.35
TXN-104056,1038,103,2025-07-28,Base Program Rebate,486.89
TXN-104057,1025,103,2025-09-07,Base Program Rebate,50.14
TXN-104057,1025,103,2025-09-07,Q4 Promotional Tier Bonus,20.05
TXN-104058,1112,104,2024-08-29,Base Program Rebate,456.44
TXN-104059,1036,103,2024-10-31,Base Program Rebate,116.78
TXN-104060,1068,105,2025-04-18,Base Program Rebate,312.53812345
TXN-104061,1112,101,2024-12-11,Base Program Rebate,542.64
TXN-104062,1121,101,2024-06-09,Base Program Rebate,369.0
TXN-104063,1123,101,2025-10-18,Base Program Rebate,179.86
TXN-104064,1010,101,2026-01-08,Base Program Rebate,32.28
TXN-104065,1077,104,2024-08-21,Base Program Rebate,288.03
TXN-104066,1148,102,2024-05-08,Base Program Rebate,221.17
TXN-104067,1131,102,2024-02-24,Base Program Rebate,358.27112345
TXN-104068,1137,101,2024-04-12,Base Program Rebate,408.07
TXN-104069,1022,104,2024-07-07,Base Program Rebate,492.21
TXN-104070,1073,104,2025-08-08,Base Program Rebate,581.87
TXN-104071,1057,102,2025-09-17,Base Program Rebate,478.82
TXN-104072,1057,104,2026-03-31,Base Program Rebate,185.44
TXN-104073,1139,103,2025-09-23,Base Program Rebate,251.81
TXN-104074,1017,103,2024-09-12,Base Program Rebate,518.17
TXN-104075,1034,103,2025-04-21,Base Program Rebate,437.84
TXN-104076,1040,102,2025-09-11,Base Program Rebate,338.75
TXN-104077,1099,103,2025-04-09,Base Program Rebate,245.43
TXN-104077,1099,103,2025-04-09,Q4 Promotional Tier Bonus,98.17
TXN-104078,1072,103,2024-09-23,Base Program Rebate,396.05
TXN-104079,1052,101,2025-02-14,Base Program Rebate,372.5
TXN-104080,1099,104,2025-01-07,Base Program Rebate,487.33
TXN-104081,1070,102,2025-12-01,Base Program Rebate,345.8
TXN-104082,1144,105,2024-07-06,Base Program Rebate,475.23
TXN-104083,1148,102,2024-12-08,Base Program Rebate,275.36
TXN-104084,1046,102,2024-01-21,Base Program Rebate,560.72
TXN-104085,1146,102,2024-02-21,Base Program Rebate,110.52
TXN-104086,1033,103,2026-02-15,Base Program Rebate,286.7
TXN-104087,1039,104,2024-06-10,Base Program Rebate,35.34
TXN-104088,1092,101,2024-05-08,Base Program Rebate,151.0
TXN-104089,1018,103,2024-12-31,Base Program Rebate,196.25
TXN-104089,1018,103,2024-12-31,Q4 Promotional Tier Bonus,78.49972345
TXN-104090,1150,101,2024-10-06,Base Program Rebate,93.25
TXN-104090,1150,101,2024-10-06,Q4 Promotional Tier Bonus,37.3
TXN-104091,1016,101,2025-08-30,Base Program Rebate,373.34
TXN-104092,1072,102,2025-06-06,Base Program Rebate,480.97
TXN-104093,1130,101,2024-09-12,Base Program Rebate,493.82
TXN-104094,1075,102,2026-01-16,Base Program Rebate,413.93
TXN-104095,1015,105,2025-12-31,Base Program Rebate,525.01
TXN-104096,1071,103,2025-05-23,Base Program Rebate,569.76
