affiliate_id,partner_id,rebate_month,expected_amount,actual_amount,gap_amount
1113,104,2024-04,,404.03,
1122,103,2025-08,,203.77,
1122,103,2025-08,,81.51,
1033,102,2025-08,,478.28,
1008,101,2024-06,,288.35,
1099,105,2025-02,,544.6351234500002,
1088,105,2024-07,,47.35,
1005,101,2024-03,,226.68,
1137,105,2024-03,,515.06,
1137,105,2024-07,,523.43,
1137,105,2024-07,,209.37,
1138,103,2024-10,,12.55,
1034,101,2026-01,,565.9,
1034,101,2026-01,,226.36,
1026,103,2024-01,,334.39,
1112,104,2024-02,,589.23,
1055,101,2025-02,,562.1,
1040,102,2025-04,,141.18762345,
1040,102,2025-04,,56.48,
1075,104,2024-04,,281.65,
1075,104,2024-04,,112.65912345,
1146,101,2024-03,,362.75,
1050,105,2025-11,,192.36,
1087,101,2024-07,,132.91,
1055,105,2024-02,,436.28,
1090,103,2025-06,,28.19,
1010,102,2025-04,,124.92,
1021,102,2025-04,,445.2,
1016,101,2024-06,,384.34,
1016,101,2024-06,,153.74,
1039,103,2025-06,,558.52,
1114,105,2025-03,,142.23,
1124,102,2024-04,,509.23,
1005,103,2024-08,,344.52,
1150,105,2025-07,,-432.21,
1105,104,2025-12,,39.0,
1105,104,2025-12,,15.6,
1003,103,2026-02,,3.85,
1038,102,2025-10,,211.21,
1141,103,2024-01,,466.93,
1055,104,2025-08,,92.33,
1016,105,2024-05,,198.12,
1008,105,2025-08,,321.72,
1124,103,2026-03,,329.17,
1006,103,2026-03,,22.76,
1124,104,2026-01,,359.94,
1025,103,2025-09,,204.29,
1139,101,2024-10,,209.7,
1006,104,2024-04,,215.77,
1088,104,2024-07,,324.71,
1088,104,2024-07,,129.89,
1016,105,2024-03,,432.35,
1116,104,2025-07,,92.08,
1033,102,2024-11,,310.88012345000004,
1139,105,2024-11,,409.73,
1050,103,2024-02,,418.06,
1050,103,2024-02,,167.22,
1136,103,2025-12,,275.34,
1124,102,2026-03,,448.52,
1124,102,2026-03,,179.41,
1090,102,2024-05,,213.43,
1138,102,2025-11,,320.79,
1046,102,2025-07,,576.38,
1046,102,2025-07,,230.55,
1147,103,2024-07,,320.99162345,
1074,104,2024-06,,581.25,
1148,102,2024-12,,319.02,
1117,101,2025-07,,427.09,
1121,103,2025-01,,569.87,
1114,103,2026-04,,158.87,
1146,105,2026-04,,347.24,
1146,105,2026-04,,138.89,
1121,103,2025-08,,143.52,
1090,103,2024-03,,196.83,
1021,102,2026-01,,106.17,
1122,101,2024-08,,479.79,
1136,103,2024-06,,419.03,
1018,101,2026-03,,213.93,
1024,105,2025-06,,285.05,
1113,101,2024-10,,218.19,
1075,104,2024-06,,534.39,
1075,104,2024-06,,213.75,
1072,105,2025-06,,250.77,
1036,102,2025-05,,424.39562345,
1058,105,2025-10,,205.37312345,
1071,105,2024-10,,108.72062345,
1017,104,2024-12,,17.67,
1017,104,2024-12,,7.07,
1138,102,2025-08,,389.28562345,
1022,103,2024-11,,43.87,
1041,104,2025-07,,443.55,
1121,105,2025-09,,231.38312345,
1116,102,2025-03,,270.78,
1139,104,2024-06,,-448.77,
1036,103,2024-10,,127.47,
1036,103,2024-10,,50.99,
1021,102,2024-07,,502.21,
1139,101,2025-10,,184.66,
1018,105,2024-09,,250.68,
1075,101,2025-06,,101.12,
1105,102,2026-03,,110.45,
1081,105,2025-10,,161.21,
1006,103,2024-05,,372.12,
1105,104,2025-11,,333.4,
1038,104,2024-05,,388.14,
1101,102,2025-08,,394.09912345,
1101,102,2025-08,,157.64,
1128,105,2025-09,,130.42,
1098,103,2025-11,,512.69,
1029,102,2024-06,,196.74912345,
1124,102,2024-11,,334.68,
1139,104,2026-01,,446.84,
1052,101,2025-08,,201.24,
1052,101,2025-08,,80.5,
1022,102,2025-04,,363.16,
1128,102,2025-03,,44.26,
1111,105,2025-05,,431.96,
1026,105,2025-07,,567.62,
1146,101,2024-05,,476.46,
1125,102,2024-06,,25.0,
1147,104,2025-06,,303.32,
1147,104,2025-06,,121.33,
1086,105,2024-12,,112.83,
1008,102,2024-01,,168.68,
1128,105,2024-11,,67.92,
1041,105,2024-04,,16.15,
1130,103,2025-11,,16.86,
1119,102,2024-02,,368.22,
1112,101,2024-08,,412.85,
1090,101,2025-10,,92.68,
1147,104,2025-02,,281.27,
1146,101,2024-04,,69.84,
1024,105,2026-01,,21.57,
1122,104,2024-09,,120.78,
1128,102,2025-03,,229.72,
1140,103,2026-03,,313.79,
1018,103,2024-01,,474.43,
1074,101,2025-08,,399.79,
1074,101,2025-08,,159.92,
1130,102,2025-12,,508.51,
1130,102,2025-12,,203.4,
1140,101,2026-04,,558.59,
1148,105,2025-05,,494.54,
1029,103,2024-07,,255.76,
1070,102,2024-08,,508.19,
1033,101,2024-05,,594.08,
1033,101,2024-05,,237.63,
1116,103,2024-03,,101.9,
1017,104,2025-03,,517.52,
1061,105,2025-10,,567.23,
1034,101,2024-08,,421.47,
1034,101,2024-08,,168.59,
1092,104,2025-07,,548.74,
1070,105,2024-03,,224.11,
1061,104,2024-06,,567.6,
1053,104,2025-03,,4.13,
1119,101,2024-02,,126.31,
1049,101,2025-04,,240.69,
1121,101,2025-07,,10.34,
1021,102,2025-08,,20.71312345,
1111,101,2024-07,,306.25,
1049,103,2024-03,,581.34,
1058,104,2024-11,,121.7,
1004,105,2025-03,,111.08,
1098,104,2025-09,,154.12,
1040,102,2025-09,,243.04,
1053,104,2025-02,,263.49,
1050,102,2025-12,,512.62,
1096,104,2024-04,,188.08,
1022,101,2025-04,,354.14,
1004,103,2025-08,,143.48,
1127,103,2025-08,,4.308623450000001,
1037,101,2024-09,,367.31,
1131,104,2025-02,,470.54,
1015,102,2025-04,,355.21,
1126,103,2024-04,,248.01,
1061,101,2025-05,,289.24,
1072,104,2024-07,,128.53,
1064,105,2025-08,,547.4,
1064,105,2025-08,,218.96,
1036,104,2025-11,,85.89,
1124,102,2024-04,,55.69,
1005,103,2024-04,,510.15,
1005,103,2024-04,,204.06,
1150,105,2025-08,,308.99112345,
1029,101,2024-03,,585.67,
1029,101,2024-03,,234.27,
1141,105,2024-02,,489.65312345,
1141,105,2024-02,,195.86,
1026,102,2026-02,,74.35,
1026,102,2026-02,,29.74,
1101,105,2025-01,,264.01,
1055,105,2024-02,,252.73,
1038,102,2025-01,,339.15,
1144,101,2024-06,,307.76,
1036,105,2025-11,,255.53,
1036,105,2025-11,,102.21,
1144,104,2025-11,,382.14,
1024,103,2026-03,,55.34,
1116,105,2025-10,,150.75,
1125,105,2024-08,,201.65,
1129,104,2024-07,,177.48,
1138,103,2025-09,,227.35,
1098,101,2024-09,,273.2,
1126,103,2024-04,,233.1,
1052,104,2024-10,,326.72,
1046,103,2025-07,,241.58,
1099,102,2024-09,,238.62512345,
1132,105,2024-03,,256.39,
1045,101,2025-08,,537.9,
1045,101,2025-08,,215.15832345,
1034,102,2026-01,,245.91,
1001,103,2024-07,,588.66,
1019,104,2024-12,,468.41,
1058,103,2025-05,,88.93,
1006,102,2025-12,,175.27,
1015,104,2026-02,,444.85,
1015,104,2026-02,,177.94,
1131,105,2025-08,,452.42,
1001,104,2025-04,,500.41,
1093,105,2024-04,,472.9,
1137,104,2024-09,,328.68,
1052,105,2025-02,,418.65,
1127,103,2025-12,,535.78,
1071,101,2024-04,,76.66,
1147,104,2025-01,,149.72,
1147,104,2025-01,,59.89,
1098,101,2024-08,,499.93,
1041,104,2024-11,,151.01,
1041,104,2024-11,,60.4,
1131,101,2025-01,,292.59,
1068,102,2024-11,,319.39,
1087,104,2025-11,,519.45,
1099,104,2025-05,,247.75,
1070,103,2025-03,,519.44,
1005,105,2025-04,,470.05,
1117,105,2024-01,,256.53,
1092,104,2026-03,,80.66,
1064,101,2024-04,,239.4,
1010,101,2025-12,,559.32,
1033,103,2024-07,,578.06,
1148,104,2024-11,,242.24,
1021,101,2024-06,,170.36,
1021,101,2024-06,,68.14,
1053,105,2026-03,,311.45,
1123,101,2024-04,,286.06,
1126,102,2024-07,,525.08,
1101,101,2026-04,,165.74,
1036,104,2024-03,,90.5,
1053,102,2026-01,,456.43,
1130,104,2026-02,,320.54,
1036,103,2024-09,,568.92,
1148,102,2025-05,,196.27,
1057,101,2024-02,,406.3,
1140,104,2024-12,,444.51,
1140,104,2024-12,,177.8,
1104,103,2026-02,,323.52,
1136,101,2025-04,,264.44,
1064,102,2025-05,,103.91,
1147,102,2026-04,,45.98,
1013,101,2025-09,,470.96,
1013,101,2025-09,,188.39,
1088,105,2026-03,,587.37,
1057,105,2024-08,,200.29,
1150,101,2025-06,,43.8,
1150,101,2025-06,,17.52,
1098,103,2024-06,,169.12,
1055,104,2024-02,,495.95,
1015,104,2025-09,,372.68,
1139,103,2024-09,,387.08,
1119,103,2025-07,,441.87,
1130,105,2025-06,,466.41,
1130,105,2025-06,,-186.56,
1113,105,2025-12,,81.88,
1026,103,2025-01,,-141.45,
1124,104,2025-12,,153.45,
1140,102,2025-08,,271.09,
1033,101,2025-10,,396.57,
1127,102,2024-06,,311.46,
1045,102,2024-05,,74.87,
1001,101,2024-03,,415.77,
1005,105,2025-10,,359.13,
1005,105,2025-10,,143.65,
1125,101,2026-04,,179.04,
1050,105,2024-10,,557.31,
1119,101,2026-03,,290.85,
1139,102,2024-07,,190.63012345,
1146,101,2024-02,,4.68112345,
1092,102,2024-01,,223.61,
1130,104,2025-03,,500.87,
1099,104,2025-03,,163.03,
1086,103,2024-03,,426.1,
1061,101,2026-04,,269.59,
1130,103,2026-03,,372.12,
1126,102,2025-03,,253.27,
1127,105,2025-09,,244.64,
1049,105,2025-03,,335.92,
1122,104,2026-03,,369.58,
1038,103,2025-04,,506.73,
1131,102,2024-05,,15.81,
1077,104,2025-10,,314.38,
1068,101,2025-07,,513.23162345,
1026,101,2026-03,,277.94,
1105,104,2025-04,,176.25,
1088,105,2024-07,,470.98,
1125,102,2024-10,,57.41,
1057,102,2024-06,,86.7,
1057,102,2024-06,,34.68,
1055,103,2024-09,,549.96,
1086,104,2024-02,,193.08,
1029,102,2025-01,,299.42,
1010,101,2025-10,,241.08,
1010,101,2025-10,,96.43252345,
1045,102,2024-10,,508.95,
1126,105,2024-12,,532.74,
1126,105,2024-12,,213.09,
1121,102,2024-06,,414.09,
1096,101,2025-02,,565.1,
1001,104,2024-03,,37.7,
1013,101,2024-04,,345.68,
1013,101,2024-04,,138.27,
1141,101,2024-11,,113.59,
1049,104,2024-02,,492.94,
1099,105,2024-11,,409.09,
1140,101,2025-05,,345.47,
1049,102,2026-03,,341.57,
1093,103,2024-05,,358.12,
1018,105,2026-03,,433.26812345,
1018,105,2026-03,,173.31,
1045,101,2024-02,,156.55,
1133,104,2024-08,,411.55,
1081,104,2024-09,,315.6,
1081,104,2024-09,,126.24,
1092,103,2025-07,,262.66,
1046,103,2024-11,,558.74,
1071,102,2025-01,,552.88,
1092,102,2025-07,,30.84,
1058,101,2025-02,,217.66,
1090,102,2024-07,,339.83,
1073,103,2024-04,,27.9,
1131,101,2024-08,,62.09,
1088,101,2025-09,,591.8,
1101,104,2024-02,,412.83,
1136,103,2024-08,,190.79,
1136,103,2024-08,,-76.32,
1017,102,2024-07,,264.05,
1013,101,2024-06,,516.31,
1071,101,2024-12,,130.72,
1140,105,2024-09,,265.49,
1140,105,2024-09,,106.2,
1019,104,2025-12,,116.78,
1077,105,2025-11,,221.28,
1015,101,2024-01,,589.58,
1068,101,2024-07,,414.79,
1006,102,2025-03,,29.750623450000003,
1016,105,2024-11,,-377.04962345,
1016,105,2024-11,,150.82,
1037,105,2025-01,,209.3,
1074,102,2024-02,,218.4,
1127,105,2024-01,,387.37,
1125,101,2024-03,,329.17,
1150,102,2025-05,,301.82,
1045,102,2025-08,,-509.35,
1046,101,2024-01,,237.1,
1073,103,2024-01,,132.73,
1045,104,2024-11,,154.92,
1045,104,2024-11,,61.97,
1013,102,2025-11,,568.35,
1070,103,2024-04,,44.17,
1096,101,2024-12,,148.46062345,
1093,105,2024-09,,147.68,
1090,104,2024-08,,477.26,
1073,104,2024-12,,-453.16,
1073,104,2024-12,,181.26,
1038,101,2024-06,,357.07,
1008,102,2024-09,,252.9,
1148,102,2025-04,,223.6,
1111,101,2025-12,,358.51,
1075,102,2024-08,,428.93,
1036,101,2025-10,,477.67,
1122,101,2025-06,,344.78,
1019,104,2024-04,,464.25,
1125,105,2024-03,,438.87,
1125,105,2024-03,,175.54892345,
1148,101,2025-01,,-334.72,
1074,102,2025-05,,322.15,
1125,104,2025-09,,565.71,
1119,103,2024-12,,576.96,
1119,102,2024-06,,434.12,
1045,105,2024-10,,323.15,
1141,102,2024-03,,153.05,
1045,102,2026-02,,516.5,
1081,105,2025-09,,427.05,
1003,102,2024-02,,381.34,
1003,102,2024-02,,152.54,
1025,104,2025-05,,217.11,
1025,104,2025-05,,86.84,
1025,105,2024-04,,252.21,
1025,105,2024-04,,-100.89,
1013,103,2026-01,,476.35,
1077,104,2025-08,,59.83,
1004,102,2025-09,,56.07,
1016,104,2024-11,,228.43,
1122,102,2024-05,,566.61,
1124,103,2024-03,,373.0,
1040,101,2025-03,,293.39,
1086,104,2025-02,,277.65,
1150,104,2024-06,,52.76,
1068,105,2024-10,,467.83,
1099,104,2024-07,,411.7,
1096,103,2024-01,,183.12,
1036,104,2024-05,,261.72,
1053,102,2026-03,,248.03,
1140,105,2025-12,,194.04,
1119,101,2025-06,,441.63,
1119,101,2025-06,,176.65,
1093,102,2025-10,,145.96,
1131,105,2025-11,,229.71,
1026,103,2025-04,,584.53,
1123,102,2024-08,,149.2,
1123,102,2024-08,,59.68,
1081,105,2025-05,,244.89,
1111,104,2025-12,,339.32,
1130,103,2026-01,,463.82,
1130,103,2026-01,,185.53,
1086,105,2025-04,,594.7,
1117,104,2026-04,,40.49,
1074,103,2025-01,,15.72,
1136,103,2025-06,,54.8,
1072,103,2025-08,,230.32,
1050,101,2025-04,,522.39,
1130,101,2024-09,,111.0,
1144,103,2025-10,,327.82,
1096,101,2024-11,,466.61,
1096,101,2024-11,,186.64,
1141,104,2024-08,,64.79,
1141,104,2024-08,,25.92,
1116,105,2026-04,,215.37,
1125,104,2024-04,,549.9,
1141,103,2026-01,,538.02,
1055,103,2025-11,,391.17,
1139,102,2025-10,,560.42,
1074,102,2024-08,,543.2,
1147,103,2025-02,,115.01,
1139,101,2026-02,,378.51,
1123,101,2024-01,,556.72,
1008,101,2024-01,,552.66,
1015,103,2024-07,,193.57,
1005,105,2024-11,,137.96,
1045,104,2025-06,,484.16,
1006,102,2024-05,,120.87,
1090,102,2026-01,,18.51,
1114,102,2024-12,,78.87,
1141,102,2024-08,,91.14,
1049,105,2024-07,,536.44,
1112,102,2026-03,,214.04,
1075,101,2025-04,,239.77,
1075,101,2025-04,,95.91,
1116,101,2026-02,,304.64,
1019,101,2025-05,,77.0,
1125,102,2025-07,,407.47,
1116,104,2025-12,,457.82,
1040,103,2025-03,,452.87,
1045,102,2024-05,,571.49,
1045,102,2024-05,,228.6,
1033,103,2025-07,,594.26,
1033,103,2025-07,,237.7,
1038,102,2026-01,,575.12,
1136,103,2024-08,,224.53,
1138,104,2026-03,,148.67,
1138,104,2026-03,,59.47,
1058,101,2026-04,,143.7,
1070,101,2025-10,,338.11,
1088,102,2025-02,,397.51,
1128,104,2025-11,,220.81,
1008,103,2024-11,,152.73,
1015,103,2024-03,,258.3,
1146,103,2024-12,,258.39,
1087,105,2024-08,,355.58,
1013,104,2026-04,,2.82,
1034,101,2024-03,,374.59,
1018,102,2024-11,,46.29,
1136,104,2025-04,,320.36,
1121,104,2024-08,,46.83,
1132,102,2024-05,,264.12,
1074,105,2025-06,,322.02,
1138,102,2025-10,,411.75,
1138,102,2025-10,,164.7,
1087,103,2024-11,,115.05,
1087,103,2024-11,,46.02,
1024,102,2024-02,,97.23,
1075,104,2026-04,,228.44,
1075,104,2026-04,,91.37,
1010,101,2024-05,,253.97,
1144,104,2025-05,,242.05,
1018,104,2026-04,,-122.78,
1018,104,2026-04,,49.11,
1004,104,2024-09,,213.42,
1088,103,2025-08,,257.41,
1138,105,2025-10,,216.46,
1010,103,2025-08,,280.91,
1122,102,2025-04,,-249.58,
1071,105,2024-10,,549.91,
1073,105,2025-02,,210.84,
1073,103,2024-10,,447.83,
1070,105,2024-05,,238.82,
1070,105,2024-05,,95.53,
1055,103,2025-08,,271.91,
1055,101,2025-06,,456.04,
1046,101,2025-08,,198.59,
1045,105,2025-11,,491.0,
1057,101,2024-09,,96.72212345,
1057,101,2024-09,,38.69,
1037,101,2025-05,,457.61,
1075,102,2024-10,,379.1,
1129,102,2026-03,,77.58,
1099,103,2025-01,,557.52,
1005,102,2026-01,,525.1,
1111,103,2025-02,,518.93,
1129,103,2025-10,,407.33,
1017,105,2025-09,,132.99,
1039,103,2025-12,,198.04,
1124,105,2025-01,,31.21,
1093,102,2025-11,,445.16,
1064,102,2024-09,,245.43,
1104,105,2025-03,,303.9,
1124,101,2024-02,,332.42,
1124,101,2024-02,,132.97,
1058,104,2026-02,,350.58,
1139,104,2025-03,,-533.84,
1068,102,2024-11,,37.42,
1010,102,2024-06,,489.5,
1038,104,2026-02,,203.72,
1038,104,2026-02,,81.49,
1033,105,2026-03,,142.18,
1021,102,2024-07,,526.99,
1111,104,2024-03,,441.1,
1081,101,2025-03,,513.9,
1071,102,2026-02,,36.36,
1037,102,2026-01,,350.08,
1005,102,2024-10,,430.75,
1005,102,2024-10,,172.3,
1129,101,2024-04,,273.9,
1064,101,2025-01,,37.45,
1055,105,2025-04,,438.46,
1055,105,2025-04,,175.39,
1055,104,2024-04,,374.32,
1055,101,2025-01,,217.46,
1033,104,2025-10,,91.13,
1071,105,2024-02,,482.09,
1123,103,2025-12,,154.7,
1114,102,2025-10,,114.61,
1019,102,2024-03,,53.86,
1008,102,2025-12,,209.63,
1133,101,2025-11,,550.01,
1133,101,2025-11,,220.0,
1148,101,2026-03,,378.49,
1136,105,2024-09,,417.43,
1022,104,2024-04,,105.67,
1053,102,2024-08,,335.64,
1033,102,2024-04,,226.97,
1130,104,2024-07,,545.49,
1040,102,2024-10,,178.42,
1117,105,2025-05,,306.37,
1004,102,2024-01,,516.46,
1075,101,2025-09,,460.24,
1053,105,2025-12,,542.5,
1131,103,2025-02,,141.82,
1036,102,2025-01,,341.43,
1124,101,2024-05,,486.19,
1034,102,2025-08,,173.29,
1093,102,2024-02,,93.1,
1092,102,2025-03,,148.51,
1037,105,2026-01,,179.75,
1016,103,2025-11,,157.38,
1019,102,2024-07,,435.0,
1008,103,2025-08,,321.82,
1008,103,2025-08,,128.73,
1033,101,2026-04,,105.81,
1022,103,2025-07,,94.31,
1092,103,2024-01,,64.63,
1123,101,2025-02,,187.31,
1001,101,2026-03,,234.49,
1101,105,2025-05,,148.62,
1088,104,2024-10,,567.57,
1131,104,2026-01,,79.76,
1099,102,2024-07,,47.37,
1061,102,2025-09,,153.62912345,
1114,105,2025-08,,464.06,
1133,104,2024-06,,495.67,
1058,105,2025-12,,317.29,
1125,101,2024-02,,133.56,
1036,101,2024-03,,5.72,
1036,101,2024-03,,2.29,
1019,101,2024-11,,380.01,
1122,102,2025-07,,426.6,
1122,102,2025-07,,170.64,
1036,105,2026-02,,367.85,
1034,104,2026-02,,263.1,
1041,105,2025-09,,536.04,
1113,104,2026-02,,52.27,
1124,104,2024-06,,240.1,
1021,101,2024-03,,115.95,
1046,105,2024-06,,61.74,
1075,102,2025-04,,442.96,
1150,101,2025-02,,571.72,
1098,103,2026-04,,350.25,
1019,103,2024-09,,462.77,
1093,101,2025-04,,551.14,
1129,105,2025-10,,150.05,
1146,101,2026-01,,493.59,
1092,105,2025-01,,458.82,
1026,103,2025-04,,124.47,
1034,103,2024-11,,136.05,
1101,103,2024-05,,348.65,
1029,105,2025-02,,255.27,
1029,105,2025-02,,102.11,
1004,105,2024-01,,333.06,
1053,105,2024-12,,412.14,
1053,105,2024-12,,164.85472345,
1132,105,2024-11,,69.75,
1137,103,2024-07,,240.7,
1087,103,2026-03,,351.61,
1132,102,2025-11,,384.91,
1036,101,2024-02,,100.51,
1064,105,2025-09,,541.29,
1053,103,2025-06,,64.86,
1126,102,2025-11,,483.19,
1125,102,2025-09,,358.02,
1021,105,2024-12,,251.06,
1021,105,2024-12,,100.42,
1003,101,2024-01,,129.68,
1092,101,2025-08,,533.44,
1077,104,2024-10,,60.51,
1124,103,2025-03,,270.67,
1004,101,2025-06,,284.58,
1022,102,2025-03,,224.99,
1064,103,2024-09,,81.09,
1144,103,2025-03,,336.28,
1144,103,2025-03,,134.51,
1029,102,2024-04,,195.86,
1026,103,2025-03,,461.45,
1003,103,2024-08,,131.23,
1005,103,2025-05,,186.11,
1005,103,2025-05,,74.45,
1046,105,2025-03,,197.44,
1046,103,2024-01,,294.74,
1075,102,2024-04,,101.82,
1052,104,2024-05,,395.9,
1052,104,2024-05,,158.36,
1138,102,2025-10,,582.02,
1139,105,2026-01,,149.71,
1125,103,2024-06,,110.61,
1026,103,2024-04,,245.13,
1026,103,2024-04,,98.05,
1074,101,2025-06,,511.38,
1104,104,2024-11,,163.37,
1029,103,2025-03,,524.62,
1111,101,2024-12,,349.39712345,
1055,103,2025-09,,123.9,
1046,102,2024-05,,319.09,
1040,102,2026-04,,387.47512345,
1040,102,2026-04,,154.99,
1123,102,2026-04,,548.38,
1112,102,2024-01,,172.93,
1071,102,2024-05,,268.49,
1072,102,2025-05,,487.77,
1021,103,2025-03,,412.12,
1018,104,2025-03,,446.03,
1018,104,2025-03,,-178.41,
1046,102,2026-04,,239.14,
1137,104,2024-09,,583.07,
1005,101,2024-04,,31.31,
1004,105,2024-08,,500.01,
1017,105,2025-08,,247.24,
1064,104,2024-10,,442.33,
1144,105,2026-01,,276.05,
1086,104,2024-12,,381.98,
1121,101,2025-08,,33.18,
1123,105,2025-11,,538.57,
1068,105,2025-07,,114.55,
1111,101,2024-12,,450.99,
1073,101,2026-03,,161.36,
1073,101,2026-03,,-64.54,
1121,101,2024-03,,111.38,
1074,104,2025-07,,-70.66,
1114,105,2024-03,,166.87,
1114,105,2024-03,,66.75,
1141,105,2025-10,,507.94,
1086,103,2024-05,,337.26,
1086,101,2025-10,,497.86,
1111,101,2026-02,,502.09,
1024,101,2025-08,,146.58,
1123,102,2025-08,,590.89,
1024,102,2026-01,,257.39,
1123,101,2025-05,,431.01,
1068,102,2026-01,,277.97,
1122,104,2024-07,,229.02,
1148,103,2025-06,,433.07,
1136,101,2025-12,,6.75,
1099,101,2025-01,,380.64,
1073,104,2026-04,,226.91,
1022,101,2025-01,,175.88,
1026,105,2024-09,,284.24,
1131,104,2026-02,,390.97,
1037,105,2024-03,,228.18,
1093,101,2024-02,,536.25,
1072,102,2024-12,,322.41,
1055,101,2025-01,,578.09,
1026,104,2024-08,,7.44,
1119,101,2024-09,,381.17,
1129,102,2025-08,,191.9,
1008,104,2025-05,,242.77,
1132,101,2025-08,,106.29,
1133,105,2025-04,,459.74,
1133,105,2025-04,,183.9,
1073,105,2026-02,,535.92,
1040,101,2025-10,,-580.78162345,
1021,104,2026-04,,164.42,
1041,105,2025-05,,456.6,
1041,105,2025-05,,182.64,
1077,105,2024-08,,440.05,
1003,103,2024-04,,141.45,
1075,102,2025-06,,495.97812345,
1075,102,2025-06,,198.39,
1055,102,2024-02,,554.49,
1049,101,2025-09,,23.32,
1057,103,2024-03,,14.26,
1057,101,2025-08,,131.01712345,
1125,101,2024-03,,373.78,
1029,102,2026-02,,168.04,
1029,102,2026-02,,67.21,
1088,103,2025-08,,-245.61,
1068,102,2024-07,,175.54,
1045,102,2025-03,,62.06,
1070,104,2025-06,,260.39,
1033,105,2025-02,,270.57,
1006,101,2025-08,,202.79,
1026,101,2025-08,,217.83,
1074,104,2025-05,,363.94,
1073,105,2024-01,,18.03,
1006,104,2024-06,,98.25,
1008,105,2025-04,,531.05,
1005,103,2024-11,,522.41,
1022,104,2024-04,,342.76412345,
1001,104,2024-09,,185.57012345,
1046,103,2024-10,,514.46,
1046,103,2024-10,,205.78,
1029,103,2024-07,,130.77,
1144,101,2025-08,,164.78,
1038,104,2025-09,,16.01,
1071,101,2024-08,,553.96,
1068,105,2024-01,,582.38,
1148,103,2025-08,,325.18,
1128,101,2024-11,,573.16,
1099,105,2025-02,,596.04,
1093,103,2025-05,,334.71,
1096,102,2024-08,,279.51,
1096,102,2024-08,,111.8,
1005,105,2026-02,,140.36,
1127,101,2025-08,,21.94,
1099,103,2024-02,,32.59,
1040,104,2025-09,,577.26,
1049,103,2025-07,,163.24,
1117,102,2024-04,,136.34,
1117,102,2024-04,,54.54,
1003,102,2024-03,,598.73,
1029,101,2025-01,,541.84,
1013,101,2024-01,,330.26,
1092,104,2024-09,,357.26,
1127,101,2024-05,,153.14,
1018,104,2025-08,,452.4,
1116,102,2025-04,,445.94,
1105,105,2024-02,,234.45,
1017,105,2025-03,,289.32,
1131,105,2025-06,,168.2,
1052,104,2024-03,,557.92,
1132,105,2025-10,,223.2,
1070,102,2024-01,,115.5,
1081,102,2024-11,,458.18,
1087,105,2025-09,,359.35,
1092,104,2025-03,,91.09,
1139,101,2026-04,,85.72,
1033,102,2025-10,,135.44,
1001,102,2025-02,,86.59,
1055,103,2024-05,,281.87,
1093,103,2024-06,,570.7436234500001,
1064,101,2024-06,,372.8,
1064,101,2024-06,,149.12,
1022,104,2024-03,,377.93412345,
1004,103,2025-11,,520.1,
1132,102,2024-08,,35.59,
1126,102,2025-06,,88.14,
1037,102,2024-05,,341.76,
1037,102,2024-05,,136.7,
1055,105,2026-01,,226.12,
1046,103,2024-11,,230.65,
1029,104,2025-03,,592.58,
1029,104,2025-03,,237.03,
1073,102,2024-01,,-221.16,
1070,104,2024-06,,157.53512345,
1093,105,2024-06,,100.0,
1105,102,2025-02,,273.21,
1088,103,2025-12,,470.44,
1088,103,2025-12,,188.18,
1101,104,2025-07,,266.59,
1101,104,2025-07,,106.64,
1141,102,2025-08,,38.4,
1021,105,2024-11,,301.61,
1050,103,2024-10,,487.49,
1087,105,2024-06,,568.62,
1053,105,2026-01,,451.35,
1004,104,2025-11,,415.35,
1024,101,2025-11,,426.88,
1122,102,2025-04,,151.32,
1122,102,2025-04,,60.53,
1061,105,2025-05,,484.26,
1096,105,2024-01,,595.86,
1019,101,2024-02,,111.09,
1141,103,2024-03,,481.78,
1092,101,2024-11,,367.75,
1092,101,2024-11,,147.1,
1139,105,2025-01,,-34.09,
1040,101,2025-08,,269.42,
1010,101,2024-04,,485.03,
1112,101,2024-09,,66.4,
1111,105,2025-02,,29.74,
1033,103,2025-12,,429.88512345,
1033,103,2025-12,,171.95,
1061,104,2026-04,,315.52,
1061,104,2026-04,,126.21,
1074,102,2024-12,,319.24,
1126,105,2025-11,,520.67,
1111,105,2026-02,,36.1,
1098,101,2025-07,,414.93,
1033,102,2024-07,,-406.92,
1033,102,2024-07,,162.77,
1024,105,2024-07,,292.39,
1126,101,2024-01,,111.28,
1125,103,2026-03,,212.76,
1125,103,2026-03,,85.1,
1064,102,2026-03,,461.4,
1024,104,2025-08,,25.24,
1024,104,2025-08,,10.09,
1055,104,2025-11,,284.62,
1015,104,2025-09,,414.83,
1081,102,2024-04,,194.81,
1029,104,2024-03,,5.14,
1029,104,2024-03,,2.05452345,
1140,105,2026-02,,156.67,
1148,101,2025-09,,324.07,
1064,105,2024-03,,134.18,
1131,101,2026-04,,11.74,
1131,101,2026-04,,4.7,
1081,105,2025-02,,419.73,
1133,103,2024-08,,187.64,
1024,103,2025-05,,253.82,
1129,104,2024-05,,193.73,
1022,102,2025-07,,462.83,
1022,102,2025-07,,185.13,
1086,105,2025-05,,305.25,
1138,101,2026-02,,403.69,
1004,102,2024-10,,-472.59,
1058,104,2026-03,,278.89,
1005,104,2024-07,,39.04,
